,Unnamed: 0,Employee_No,Employee_Code,Name,Title,Gender,Religion_ID,Marital_Status,Designation_ID,Date_Joined,Date_Resigned,Status,Inactive_Date,Reporting_emp_1,Reporting_emp_2,Employment_Category,Employment_Type,Religion,Designation,Year_of_Birth,cluser,Inactive_year
873,873,2469,1795159,Miss Ernestine Olson III,Mr,Male,1,Married,31,2022-01-25,2022-04-09,Inactive,2022-04-09,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1973.0,0,2022.0
874,874,2470,193203,Osborne Emmerich,Mr,Male,1,Married,31,2022-01-25,2022-02-26,Inactive,2022-02-26,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1981.0,0,2022.0
875,875,2473,196166,Howard Kihn,Mr,Male,1,Married,31,2022-01-24,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1958.0,0,
876,876,2474,196167,Destinee Kirlin,Mr,Male,1,Married,31,2022-01-25,2022-04-08,Inactive,2022-04-08,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1975.0,0,2022.0
877,877,2476,203009,Maci Casper,Mr,Male,1,Married,31,2022-01-10,2022-03-02,Inactive,2022-03-02,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1990.0,0,2022.0
878,878,2477,195039,Francis Weimann,Mr,Male,1,Married,31,2022-01-27,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1985.0,0,
879,879,2478,205004,Lilly Prohaska PhD,Mr,Male,1,Married,122,2022-01-14,,Active,,,,Labour,Contarct Basis,Buddhist,Security,1955.0,0,
880,880,2480,198149,Amalia Morissette,Mr,Male,1,Married,31,2022-01-31,2022-04-17,Inactive,2022-04-17,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1994.0,0,2022.0
881,881,2481,198148,Rubye Olson,Mr,Male,1,Married,26,2022-01-29,2022-04-08,Inactive,2022-04-08,,,Labour,Contarct Basis,Buddhist,Mechanic,1990.0,0,2022.0
882,882,2482,196168,Verdie McKenzie,Mr,Male,1,Single,55,2022-01-25,2022-04-09,Inactive,2022-04-09,,,Labour,Contarct Basis,Buddhist,Fitter,1999.0,0,2022.0
883,883,2483,196169,Dr Dean Runolfsson,Mr,Male,1,Married,31,2022-01-29,2022-04-02,Inactive,2022-04-02,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1970.0,0,2022.0
884,884,2484,196170,Abagail Trantow,Ms,Female,1,Married,195,2022-01-01,,Active,,,,Labour,Contarct Basis,Buddhist,Data Coordinator,1998.0,0,
885,885,2485,196171,Prince Goodwin,Ms,Female,1,Single,195,2022-01-04,,Active,,,,Labour,Contarct Basis,Buddhist,Data Coordinator,1996.0,0,
886,886,2486,203010,Miss Clementina Kilback,Ms,Female,1,Single,31,2022-01-19,2022-04-28,Inactive,2022-04-28,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,2001.0,0,2022.0
887,887,2487,1795160,Junior Stamm,Mr,Male,1,Married,31,2022-02-01,2022-04-02,Inactive,2022-04-02,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1964.0,0,2022.0
888,888,2488,193205,Eldridge Conroy,Mr,Male,1,Single,31,2022-02-01,2022-02-03,Inactive,2022-02-03,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1997.0,0,2022.0
889,889,2489,197117,Prof Sarai Rodriguez,Mr,Male,1,Married,31,2022-01-03,2022-05-11,Inactive,2022-05-11,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1991.0,0,2022.0
890,890,2490,199089,Dixie Bechtelar,Mr,Male,3,Single,124,2022-02-01,2022-02-10,Inactive,2022-02-10,,,Labour,Contarct Basis,Hindu,Mason,2001.0,0,2022.0
891,891,2491,195040,Herbert Legros,Mr,Male,3,Single,31,2022-02-02,,Active,,,,Labour,Contarct Basis,Hindu,Unskilled Labor,1994.0,0,
892,892,2493,1795162,Zula Price IV,Mr,Male,1,Single,124,2022-02-03,2022-02-03,Inactive,2022-02-03,,,Labour,Contarct Basis,Buddhist,Mason,1997.0,0,2022.0
893,893,2495,188015,Oda Flatley Jr,Mr,Male,1,Married,31,2022-02-08,2022-04-01,Inactive,2022-04-01,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1973.0,0,2022.0
894,894,2496,196172,Carley Kunze,Mr,Male,1,Married,123,2022-02-01,2022-04-09,Inactive,2022-04-09,,,Labour,Contarct Basis,Buddhist,Carpenter,1973.0,0,2022.0
895,895,2498,196174,Norberto Dach,Mr,Male,1,Married,31,2022-02-07,2022-02-24,Inactive,2022-02-24,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1981.0,0,2022.0
896,896,2499,196175,Mrs Kayla Steuber DDS,Mr,Male,1,Married,31,2022-02-08,2022-04-08,Inactive,2022-04-08,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1977.0,0,2022.0
897,897,2500,193206,Nellie Runolfsdottir,Mr,Male,1,Married,31,2022-02-09,2022-04-30,Inactive,2022-04-30,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,2002.0,0,2022.0
898,898,2503,1985017,Emmalee Hoeger,Mr,Male,1,Married,4,2022-02-09,2022-04-02,Inactive,2022-04-02,,,Labour,Contarct Basis,Buddhist,Bar Bender,1973.0,0,2022.0
899,899,2504,5388,Agnes Leuschke,Mr,Male,1,Married,190,2022-02-07,,Active,,,,Management,Contarct Basis,Buddhist,Head of QS - Post Contract,1980.0,1,
900,900,2505,5389,Ms Lysanne Welch II,Mr,Male,1,Single,158,2022-02-08,,Active,,,,Staff,Contarct Basis,Buddhist,Assistant QS,1996.0,0,
901,901,2506,5390,Gerson Ferry,Mr,Male,1,Married,33,2022-02-08,,Active,,,,Staff,Contarct Basis,Buddhist,Site Engineer,1968.0,2,
902,902,2507,1795164,Hayden Considine V,Mr,Male,1,Single,31,2022-02-11,2022-04-01,Inactive,2022-04-01,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,2000.0,0,2022.0
903,903,2508,193207,Gracie Roob,Mr,Male,1,Single,55,2022-02-11,2022-02-18,Inactive,2022-02-18,,,Labour,Contarct Basis,Buddhist,Fitter,1995.0,0,2022.0
904,904,2509,193208,Clovis Lakin,Ms,Female,1,Single,43,2022-02-04,2022-04-29,Inactive,2022-04-29,,,Labour,Contarct Basis,Buddhist,Operator - JCB,1995.0,0,2022.0
905,905,2511,188017,Wilfrid Eichmann IV,Mr,Male,1,Married,31,2022-02-08,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1986.0,0,
906,906,2512,188018,Mr Stanton Towne DDS,Mr,Male,1,Single,31,2022-02-08,2022-04-02,Inactive,2022-04-02,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,2001.0,0,2022.0
907,907,2513,188019,Carleton Nitzsche MD,Mr,Male,1,Married,31,2022-02-08,2022-04-01,Inactive,2022-04-01,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1960.0,0,2022.0
908,908,2514,188020,Mrs Megane Sanford,Mr,Male,1,Married,31,2022-02-14,2022-03-31,Inactive,2022-03-31,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1976.0,0,2022.0
909,909,2515,188021,Mozelle Upton,Mr,Male,1,Married,31,2022-02-11,2022-04-06,Inactive,2022-04-06,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1980.0,0,2022.0
910,910,2516,197118,Anastacio Mosciski,Mr,Male,1,Married,31,2022-02-01,2022-03-02,Inactive,2022-03-02,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1972.0,0,2022.0
911,911,2517,197119,Kitty Corwin,Mr,Male,1,Single,31,2022-02-01,2022-03-23,Inactive,2022-03-23,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1997.0,0,2022.0
912,912,2518,197120,Godfrey Haley IV,Mr,Male,1,Married,31,2022-02-01,2022-03-23,Inactive,2022-03-23,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1976.0,0,2022.0
913,913,2520,1975011,Reanna Brekke PhD,Mr,Male,1,Married,31,2022-02-14,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1970.0,0,
914,914,2522,196176,Orland Stiedemann Sr,Mr,Male,1,Married,31,2022-02-05,2022-04-09,Inactive,2022-04-09,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1976.0,0,2022.0
915,915,2523,196177,Ottilie Purdy,Mr,Male,1,Married,31,2022-02-15,2022-06-17,Inactive,2022-06-17,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1993.0,0,2022.0
916,916,2524,196178,Dale Glover,Mr,Male,1,Married,31,2022-02-15,2022-03-06,Inactive,2022-03-06,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1951.0,0,2022.0
917,917,2529,196179,Colton Emmerich,Mr,Male,1,Married,31,2022-02-22,2022-03-26,Inactive,2022-03-26,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1979.0,0,2022.0
918,918,2530,201012,Jimmy Gutmann Sr,Mr,Male,1,Married,29,2022-02-12,2022-06-28,Inactive,2022-06-28,,,Labour,Contarct Basis,Buddhist,Cook,1963.0,0,2022.0
919,919,2531,5393,Marc Spencer,Mr,Male,1,Married,163,2022-02-15,,Active,,,,Management,Contarct Basis,Buddhist,Manager Transport and Logistic,1970.0,1,
920,920,2533,5395,Samantha Kuvalis,Mr,Male,1,Single,33,2022-02-23,2022-05-28,Inactive,2022-05-28,,,Staff,Contarct Basis,Buddhist,Site Engineer,1994.0,2,2022.0
921,921,2535,1795166,Yasmin Mertz,Mr,Male,1,Married,31,2022-02-26,2022-03-31,Inactive,2022-03-31,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1980.0,0,2022.0
922,922,2538,193210,Dexter Nader,Mr,Male,1,Married,31,2022-03-01,2022-03-03,Inactive,2022-03-03,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1989.0,0,2022.0
923,923,2540,1945037,Tristin Schmitt DVM,Mr,Male,1,Single,31,2022-03-01,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1999.0,0,
924,924,2541,188022,Korey Buckridge I,Mr,Male,1,Married,31,2022-03-01,2022-04-07,Inactive,2022-04-07,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1968.0,0,2022.0
925,925,2542,188023,Dr Zoey Mitchell,Mr,Male,1,Married,31,2022-03-03,2022-04-25,Inactive,2022-04-25,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1956.0,0,2022.0
926,926,2543,188024,Aaliyah Torp,Mr,Male,1,Married,31,2022-03-03,2022-04-25,Inactive,2022-04-25,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1966.0,0,2022.0
927,927,2544,182011,Shea Grimes,Mr,Male,1,Single,31,2022-03-04,2022-05-19,Inactive,2022-05-19,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1995.0,0,2022.0
928,928,2545,182012,Randi Beahan IV,Mr,Male,1,Single,31,2022-03-04,2022-04-29,Inactive,2022-04-29,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,2002.0,0,2022.0
929,929,2546,182013,Ebba Quigley,Mr,Male,1,Single,31,2022-03-04,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,2002.0,0,
930,930,2548,1795168,Sharon Bednar,Mr,Male,1,Single,31,2022-03-08,2022-03-10,Inactive,2022-03-10,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,2003.0,0,2022.0
931,931,2550,1795169,Ms Roxane Adams Jr,Mr,Male,1,Married,31,2022-03-08,2022-03-08,Inactive,2022-03-08,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1994.0,0,2022.0
932,932,2551,198151,Prof Lucio Effertz Jr,Mr,Male,1,Single,31,2022-03-08,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1994.0,0,
933,933,2552,51033,Maurine Schneider,Mr,Male,1,Single,56,2022-03-03,,Active,,,,Labour,Contarct Basis,Buddhist,Helper,1996.0,0,
934,934,2553,1795171,Prof Nathanial Gerhold,Mr,Male,1,Single,31,2022-03-09,2022-03-26,Inactive,2022-03-26,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1988.0,0,2022.0
935,935,2554,188025,Zelda Kohler,Mr,Male,1,Single,53,2022-03-08,2022-04-07,Inactive,2022-04-07,,,Labour,Contarct Basis,Buddhist,Pipe Fitter,1999.0,0,2022.0
936,936,2555,5397,Mr Noel Buckridge PhD,Mr,Male,1,Single,69,2022-03-01,,Active,,1964.0,,Staff,Contarct Basis,Buddhist,Site Supervisor,2001.0,0,
937,937,2557,193212,Dr Alexandro Davis,Mr,Male,1,Married,31,2022-03-10,2022-03-23,Inactive,2022-03-23,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1980.0,0,2022.0
938,938,2558,1795172,Antonette Wunsch,Mr,Male,5,Married,31,2022-03-14,2022-04-06,Inactive,2022-04-06,,,Labour,Contarct Basis,Muslim,Unskilled Labor,1982.0,0,2022.0
939,939,2559,196181,Rollin Jacobi DDS,Mr,Male,1,Married,55,2022-03-10,2022-06-17,Inactive,2022-06-17,,,Labour,Contarct Basis,Buddhist,Fitter,1972.0,0,2022.0
940,940,2560,196182,Scottie Murray Jr,Mr,Male,1,Married,31,2022-03-10,2022-04-01,Inactive,2022-04-01,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1990.0,0,2022.0
941,941,2561,198152,Doris Flatley,Mr,Male,1,Married,31,2022-03-14,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1972.0,0,
942,942,2562,5399,Dr Paul Weber V,Ms,Female,1,Married,8,2022-03-10,2022-06-24,Inactive,2022-06-24,,,Staff,Contarct Basis,Buddhist,Quantity Surveyor,1983.0,2,2022.0
943,943,2563,1935034,Marcelina Boehm,Mr,Male,1,Married,31,2022-03-12,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1998.0,0,
944,944,2564,1935035,Ms Pinkie Grady DVM,Mr,Male,1,Married,31,2022-03-11,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1986.0,0,
945,945,2565,5400,Dillon Oberbrunner DDS,Mr,Male,1,Single,191,2022-03-15,2022-07-26,Inactive,2022-07-26,,,Staff,Contarct Basis,Buddhist,Logistic Assistant,1994.0,2,2022.0
946,946,2566,1935033,Edythe Altenwerth,Mr,Male,1,Single,31,2022-03-01,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1999.0,0,
947,947,2567,1935036,Gisselle Nitzsche,Mr,Male,1,Married,31,2022-03-03,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1996.0,0,
948,948,2568,193213,Mr Peyton Kulas,Ms,Female,1,Single,30,2022-03-16,2022-05-09,Inactive,2022-05-09,,,Labour,Contarct Basis,Buddhist,Semi Skilled Labor,1998.0,0,2022.0
949,949,2569,5401,Elliot Luettgen,Mr,Male,1,Single,22,2022-03-10,,Active,,2709.0,,Staff,Contarct Basis,Buddhist,Technical Officer,1991.0,2,
950,950,2570,1795173,Albertha O'Conner,Mr,Male,1,Married,31,2022-03-19,2022-03-29,Inactive,2022-03-29,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1995.0,0,2022.0
951,951,2572,5403,Miss Oleta Rath,Mr,Male,1,Married,192,2022-03-21,,Active,,,,Staff,Contarct Basis,Buddhist,Assistant Planning Engineer,1995.0,2,
952,952,2573,5404,Delfina Fay DVM,Mr,Male,1,Single,7,2022-03-21,,Active,,,,Staff,Contarct Basis,Buddhist,Store Keeper,2000.0,2,
953,953,2574,5405,Davon Rath,Mr,Male,1,Single,33,2022-03-21,,Active,,,,Staff,Contarct Basis,Buddhist,Site Engineer,1995.0,2,
954,954,2575,5406,Jewell Sipes,Mr,Male,5,Married,6,2022-03-22,2022-04-04,Inactive,2022-04-04,,,Staff,Contarct Basis,Muslim,Project Manager,1964.0,1,2022.0
955,955,2576,1985018,Mr Easton Balistreri,Mr,Male,1,Married,4,2022-03-19,,Active,,,,Labour,Contarct Basis,Buddhist,Bar Bender,1975.0,0,
956,956,2577,1985019,Guiseppe Schultz,Mr,Male,1,Married,4,2022-03-19,,Active,,,,Labour,Contarct Basis,Buddhist,Bar Bender,1990.0,0,
957,957,2578,1985020,Dan Connelly,Mr,Male,1,Married,4,2022-03-19,,Active,,,,Labour,Contarct Basis,Buddhist,Bar Bender,1974.0,0,
958,958,2579,1985021,Dr Blaise Lebsack,Mr,Male,1,Married,4,2022-03-19,,Active,,,,Labour,Contarct Basis,Buddhist,Bar Bender,1987.0,0,
959,959,2580,1985022,Lee Beatty,Mr,Male,1,Married,4,2022-03-19,,Active,,,,Labour,Contarct Basis,Buddhist,Bar Bender,1995.0,0,
960,960,2581,1985023,Aliyah Mohr,Mr,Male,1,Married,4,2022-03-19,,Active,,,,Labour,Contarct Basis,Buddhist,Bar Bender,1987.0,0,
961,961,2582,1985024,Miss Queenie VonRueden V,Mr,Male,1,Married,4,2022-03-19,,Active,,,,Labour,Contarct Basis,Buddhist,Bar Bender,1972.0,0,
962,962,2586,1935037,Philip Lowe,Mr,Male,1,Single,31,2022-03-14,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1997.0,0,
963,963,2588,201013,Mr Gavin Dach,Mr,Male,1,Single,31,2022-03-25,2022-09-05,Inactive,2022-09-05,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,2002.0,0,2022.0
964,964,2592,5410,Mr Joan Effertz,Mr,Male,5,Married,22,2022-04-06,2022-08-31,Inactive,2022-08-31,,,Staff,Contarct Basis,Muslim,Technical Officer,1997.0,2,2022.0
965,965,2593,5411,Else Hyatt,Mr,Male,1,Single,8,2022-04-18,2022-05-03,Inactive,2022-05-03,,,Staff,Contarct Basis,Buddhist,Quantity Surveyor,1997.0,2,2022.0
966,966,2594,5412,Adrain Welch,Mr,Male,3,Single,8,2022-04-18,,Active,,,,Staff,Contarct Basis,Hindu,Quantity Surveyor,1997.0,2,
967,967,2597,5414,Mr Greg Mayer DDS,Mr,Male,1,Single,22,2022-04-19,,Active,,,,Staff,Contarct Basis,Buddhist,Technical Officer,1994.0,2,
968,968,2598,1945039,Dean Zemlak,Mr,Male,1,Married,4,2022-04-23,,Active,,,,Labour,Permanant,Buddhist,Bar Bender,1987.0,0,
969,969,2599,1945040,Talon Hudson,Mr,Male,1,Married,124,2022-04-25,,Active,,,,Labour,Contarct Basis,Buddhist,Mason,1968.0,0,
970,970,2600,51034,Prof Trevor Ledner,Mr,Male,1,Married,56,2022-04-26,2022-05-04,Inactive,2022-05-04,,,Labour,Contarct Basis,Buddhist,Helper,1986.0,0,2022.0
971,971,2601,5416,Miss Alene Stokes DVM,Mr,Male,1,Married,90,2022-04-28,2022-08-27,Inactive,2022-08-26,,,Staff,Contarct Basis,Buddhist,Assistant manager - HR,1987.0,1,2022.0
972,972,2602,1945041,Alana Friesen Sr,Mr,Male,1,Married,31,2022-04-26,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1965.0,0,
973,973,2603,1945042,Lia Dietrich DVM,Mr,Male,1,Married,31,2022-04-27,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1976.0,0,
974,974,2604,5418,Price Zieme,Mr,Male,1,Married,78,2022-05-03,2022-09-19,Inactive,2022-09-19,,,Staff,Contarct Basis,Buddhist,Assistant Accountant,1989.0,1,2022.0
975,975,2606,1935039,Mr Brant Stracke,Mr,Male,1,Married,1,2022-05-01,,Active,,,,Labour,Contarct Basis,Buddhist,Skilled Labor,1991.0,1,
976,976,2607,1935040,Scot Christiansen,Mr,Male,1,Married,31,2022-05-04,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1976.0,2,
977,977,2614,1935041,Maeve Mraz,Mr,Male,1,Single,31,2022-05-25,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1997.0,0,
978,978,2615,1935042,Marge Kemmer,Mr,Male,1,Single,31,2022-05-25,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1997.0,0,
979,979,2616,1935043,Dr Orville Schmidt V,Mr,Male,1,Single,31,2022-05-25,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1997.0,0,
980,980,2617,1935044,Maverick Doyle DVM,Mr,Male,1,Single,31,2022-05-25,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1997.0,2,
981,981,2637,193215,Troy Beier,Mr,Male,1,Married,24,2022-06-20,,Active,,,,Labour,Contarct Basis,Buddhist,Driver,1979.0,0,
982,982,2642,5420,Mireya Crooks,Mr,Male,1,Married,104,2022-07-14,2022-11-04,Inactive,2022-11-04,,,Management,Contarct Basis,Buddhist,Accountant,1965.0,2,2022.0
983,983,2643,193216,Prof Stone Kunze,Mr,Male,1,Married,54,2022-07-20,,Active,,673.0,,Labour,Contarct Basis,Buddhist,Lab Technician,1986.0,0,
984,984,2701,5424,Ilene Stehr DVM,Ms,Female,1,Single,143,2022-08-26,,Active,,,,Staff,Contarct Basis,Buddhist,HR Assistant,1996.0,0,
985,985,2705,193219,Jordon Hickle I,Mr,Male,1,Married,31,2022-08-29,,Active,,,,Labour,Contarct Basis,Buddhist,Unskilled Labor,1976.0,0,
986,986,2709,5425,Arvilla Jenkins,Ms,Female,1,Married,33,2022-09-01,,Active,,,,Staff,Contarct Basis,Buddhist,Site Engineer,1989.0,1,
987,987,2715,50047,Mrs Mara Gleason I,Mr,Male,1,Married,38,2022-09-01,,Active,,,,Staff,Contarct Basis,Buddhist,Office Assistant,1965.0,0,
988,988,2734,5426,Mortimer Lindgren DDS,Mr,Male,1,Married,8,2022-09-26,,Active,,,,Staff,Contarct Basis,Buddhist,Quantity Surveyor,1988.0,2,
989,989,2737,5427,Prof Ismael Prosacco,Mr,Male,1,Married,78,2022-09-27,,Active,,,,Staff,Contarct Basis,Buddhist,Assistant Accountant,1984.0,2,
990,990,2771,5429,Dr Bertram Emard,Mr,Male,1,Married,198,2022-10-06,,Active,,,,Staff,Contarct Basis,Buddhist,Projects Officer,1981.0,1,
991,991,2831,5433,Ms Katelin Medhurst,Mr,Male,1,Single,111,2022-10-25,,Active,,,,Staff,Contarct Basis,Buddhist,Management Trainee,1996.0,2,
992,992,2836,5434,Janis Borer Jr,Ms,Female,1,Single,17,2022-11-01,2022-12-22,Inactive,2022-12-22,,,Staff,Contarct Basis,Buddhist,Account Executive,1993.0,2,2022.0
993,993,2890,5479,Delphia Haley,Mr,Male,1,Single,8,2022-11-21,,Active,,,,Staff,Contarct Basis,Buddhist,Quantity Surveyor,1994.0,2,
994,994,2972,5480,Lance Stanton,Mr,Male,1,Single,201,2022-12-05,,Active,,,,Staff,Contarct Basis,Buddhist,Software Developer,1997.0,0,
995,995,2973,5481,Chauncey Reilly,Mr,Male,1,Single,8,2022-12-08,,Active,,,,Staff,Contarct Basis,Buddhist,Quantity Surveyor,1990.0,2,
996,996,3041,5482,Sudath,Mr,Male,1,Married,104,2022-12-20,,Active,,,,Management,Contarct Basis,Buddhist,Accountant,1979.0,2,
